,Experiment,Level,algorithm,SSM
0,Exp_3_3_500,0,DBSCAN,0.7242181407586801
1,Exp_3_3_500,1,DBSCAN,0.0819824734863093
2,Exp_3_3_500,2,DBSCAN,0.1356542269307289
3,Exp_3_3_500,3,DBSCAN,0.0380639624466273
4,Exp_3_3_500,4,DBSCAN,0.0635853336946999
0,Exp_4_5_500,0,DBSCAN,0.8004550955279348
1,Exp_4_5_500,1,DBSCAN,0.0570865800303041
2,Exp_4_5_500,2,DBSCAN,0.0215520809174829
3,Exp_4_5_500,3,DBSCAN,0.0078616283816777
4,Exp_4_5_500,4,DBSCAN,0.0115501102943674
0,Exp_3_1_500,0,DBSCAN,0.8154424942998536
1,Exp_3_1_500,1,DBSCAN,0.0189419621480223
2,Exp_3_1_500,2,DBSCAN,0.0220776179763371
3,Exp_3_1_500,3,DBSCAN,0.0382567795874748
4,Exp_3_1_500,4,DBSCAN,0.0476481594940306
0,Exp_5_7_500,0,DBSCAN,0.6755308310427058
1,Exp_5_7_500,1,DBSCAN,0.0180381888981419
2,Exp_5_7_500,2,DBSCAN,0.0016144492919905
3,Exp_5_7_500,3,DBSCAN,0.0021409523468621
4,Exp_5_7_500,4,DBSCAN,0.0019642325556532
0,Exp_4_7_500,0,DBSCAN,0.7915382686302602
1,Exp_4_7_500,1,DBSCAN,0.0527043784195426
2,Exp_4_7_500,2,DBSCAN,0.010589357705338
3,Exp_4_7_500,3,DBSCAN,0.0433181104117371
4,Exp_4_7_500,4,DBSCAN,0.0313805600367132
0,Exp_0_2_6_500,0,DBSCAN,0.7889213841382724
1,Exp_0_2_6_500,1,DBSCAN,0.012362203678847
2,Exp_0_2_6_500,2,DBSCAN,0.0513248814803497
3,Exp_0_2_6_500,3,DBSCAN,0.0434774464187074
4,Exp_0_2_6_500,4,DBSCAN,0.0193343102516447
0,Exp_0_2_0_500,0,DBSCAN,0.8107049936786804
1,Exp_0_2_0_500,1,DBSCAN,0.6377251404768096
2,Exp_0_2_0_500,2,DBSCAN,0.030351459881257
3,Exp_0_2_0_500,3,DBSCAN,0.2505735410071613
4,Exp_0_2_0_500,4,DBSCAN,0.1942802386229224
0,Exp_3_6_500,0,DBSCAN,0.8110086206733429
1,Exp_3_6_500,1,DBSCAN,0.0187020857003283
2,Exp_3_6_500,2,DBSCAN,0.0877470719458723
3,Exp_3_6_500,3,DBSCAN,0.3742212909980643
4,Exp_3_6_500,4,DBSCAN,0.21736246528875
0,Exp_5_14_500,0,DBSCAN,0.9050768622522206
1,Exp_5_14_500,1,DBSCAN,0.0285484904691937
2,Exp_5_14_500,2,DBSCAN,0.0006598919330762
3,Exp_5_14_500,3,DBSCAN,8.691247682885479e-05
4,Exp_5_14_500,4,DBSCAN,0.0002140681692097
0,Exp_3_8_500,0,DBSCAN,0.7502646376095965
1,Exp_3_8_500,1,DBSCAN,0.0269944673528743
2,Exp_3_8_500,2,DBSCAN,0.0018830786650374
3,Exp_3_8_500,3,DBSCAN,0.00053400147448
4,Exp_3_8_500,4,DBSCAN,0.0008551507629349
0,Exp_4_8_500,0,DBSCAN,0.7805164265593437
1,Exp_4_8_500,1,DBSCAN,0.07898274176791
2,Exp_4_8_500,2,DBSCAN,0.1415394849158111
3,Exp_4_8_500,3,DBSCAN,0.0519121478097941
4,Exp_4_8_500,4,DBSCAN,0.0590829966796693
0,Exp_5_6_500,0,DBSCAN,0.8163591227883806
1,Exp_5_6_500,1,DBSCAN,0.0476822869257456
2,Exp_5_6_500,2,DBSCAN,0.0055429105820174
3,Exp_5_6_500,3,DBSCAN,0.0145073390402345
4,Exp_5_6_500,4,DBSCAN,0.0140612331850447
0,Exp_4_3_500,0,DBSCAN,0.8663202459922367
1,Exp_4_3_500,1,DBSCAN,0.2836243308645594
2,Exp_4_3_500,2,DBSCAN,0.1304803728052183
3,Exp_4_3_500,3,DBSCAN,0.2172572020933185
4,Exp_4_3_500,4,DBSCAN,0.1535764651954424
0,Exp_5_17_500,0,DBSCAN,0.8491258385061904
1,Exp_5_17_500,1,DBSCAN,0.5633157846804866
2,Exp_5_17_500,2,DBSCAN,0.1705748092341988
3,Exp_5_17_500,3,DBSCAN,0.4073551908638297
4,Exp_5_17_500,4,DBSCAN,0.2981796024516848
0,Exp_0_0_500,0,DBSCAN,0.7262941491935921
1,Exp_0_0_500,1,DBSCAN,0.7491337800016339
2,Exp_0_0_500,2,DBSCAN,0.1691882197112745
3,Exp_0_0_500,3,DBSCAN,0.2294337839438319
4,Exp_0_0_500,4,DBSCAN,0.2292151657827934
0,Exp_4_2_500,0,DBSCAN,0.7797887373140092
1,Exp_4_2_500,1,DBSCAN,0.2106111121313911
2,Exp_4_2_500,2,DBSCAN,0.0183318146312308
3,Exp_4_2_500,3,DBSCAN,0.0131801271781152
4,Exp_4_2_500,4,DBSCAN,0.038158891816142
0,Exp_5_1_500,0,DBSCAN,0.8313920462085194
1,Exp_5_1_500,1,DBSCAN,0.015669215144314
2,Exp_5_1_500,2,DBSCAN,0.0020221018093641
3,Exp_5_1_500,3,DBSCAN,0.0029375081331263
4,Exp_5_1_500,4,DBSCAN,0.0027866216200448
0,Exp_3_0_500,0,DBSCAN,0.809215452531835
1,Exp_3_0_500,1,DBSCAN,0.0647381157037314
2,Exp_3_0_500,2,DBSCAN,0.0010910801113501
3,Exp_3_0_500,3,DBSCAN,0.0003717248492828
4,Exp_3_0_500,4,DBSCAN,0.0021500991494066
0,Exp_3_2_500,0,DBSCAN,0.7651753823129084
1,Exp_3_2_500,1,DBSCAN,0.7770247635405853
2,Exp_3_2_500,2,DBSCAN,0.0235780274686606
3,Exp_3_2_500,3,DBSCAN,0.0203578281396057
4,Exp_3_2_500,4,DBSCAN,0.0060357395549025
0,Exp_4_6_500,0,DBSCAN,0.7273515759692211
1,Exp_4_6_500,1,DBSCAN,0.0713634278088299
2,Exp_4_6_500,2,DBSCAN,0.0287495056198149
3,Exp_4_6_500,3,DBSCAN,0.0099739443840564
4,Exp_4_6_500,4,DBSCAN,0.0105113395377173
0,Exp_0_12_300,0,OPTICS,0.8438999086420373
1,Exp_0_12_300,1,OPTICS,1.0941153121475678e-05
2,Exp_0_12_300,2,OPTICS,3.0558711516663395e-06
3,Exp_0_12_300,3,OPTICS,1.0520818623406844e-05
4,Exp_0_12_300,4,OPTICS,3.508477167283004e-05
0,Exp_0_31_300,0,OPTICS,0.8739138227304863
1,Exp_0_31_300,1,OPTICS,1.119661390807496e-06
2,Exp_0_31_300,2,OPTICS,4.124281483304504e-06
3,Exp_0_31_300,3,OPTICS,1.836479192449107e-05
4,Exp_0_31_300,4,OPTICS,2.937729876054145e-05
0,Exp_0_10_300,0,OPTICS,0.8513324514684659
1,Exp_0_10_300,1,OPTICS,1.0346225224216898e-06
2,Exp_0_10_300,2,OPTICS,2.2339835088051767e-07
3,Exp_0_10_300,3,OPTICS,1.4289638025939635e-05
4,Exp_0_10_300,4,OPTICS,1.900389986399358e-05
0,Exp_1_7_300,0,OPTICS,0.837049859854496
1,Exp_1_7_300,1,OPTICS,9.26444987400754e-08
2,Exp_1_7_300,2,OPTICS,1.0783550952810384e-05
3,Exp_1_7_300,3,OPTICS,7.088091924165297e-06
4,Exp_1_7_300,4,OPTICS,3.0068572244389506e-05
0,Exp_1_11_300,0,OPTICS,0.8155808687549779
1,Exp_1_11_300,1,OPTICS,2.1761250469008969e-07
2,Exp_1_11_300,2,OPTICS,1.6433887182345743e-06
3,Exp_1_11_300,3,OPTICS,1.3713221747371546e-05
4,Exp_1_11_300,4,OPTICS,1.9129768438927984e-05
0,Exp_0_24_300,0,OPTICS,0.7642816423300588
1,Exp_0_24_300,1,OPTICS,9.261562724497472e-07
2,Exp_0_24_300,2,OPTICS,2.166522304887136e-06
3,Exp_0_24_300,3,OPTICS,1.4537004919943196e-05
4,Exp_0_24_300,4,OPTICS,2.184116285628497e-05
0,Exp_0_20_300,0,OPTICS,0.8058185409644607
1,Exp_0_20_300,1,OPTICS,8.71683456735683e-08
2,Exp_0_20_300,2,OPTICS,3.1959423448551438e-06
3,Exp_0_20_300,3,OPTICS,6.308600578672514e-06
4,Exp_0_20_300,4,OPTICS,2.9794599921148782e-05
0,Exp_0_29_300,0,OPTICS,0.8365122149913273
1,Exp_0_29_300,1,OPTICS,7.634773004945447e-08
2,Exp_0_29_300,2,OPTICS,6.769508177313378e-07
3,Exp_0_29_300,3,OPTICS,5.882181669936892e-06
4,Exp_0_29_300,4,OPTICS,2.139295783429772e-05
0,Exp_1_10_300,0,OPTICS,0.8496525636093285
1,Exp_1_10_300,1,OPTICS,1.346268423703809e-06
2,Exp_1_10_300,2,OPTICS,1.1094620082898606e-06
3,Exp_1_10_300,3,OPTICS,6.182603169786576e-06
4,Exp_1_10_300,4,OPTICS,1.929706900899885e-05
0,Exp_0_17_300,0,OPTICS,0.7672623539034225
1,Exp_0_17_300,1,OPTICS,3.24402875480973e-07
2,Exp_0_17_300,2,OPTICS,1.8082717477194431e-06
3,Exp_0_17_300,3,OPTICS,8.719346008019285e-06
4,Exp_0_17_300,4,OPTICS,1.1392567789131238e-05
0,Exp_1_14_300,0,OPTICS,0.7998199761813627
1,Exp_1_14_300,1,OPTICS,3.516322108855318e-07
2,Exp_1_14_300,2,OPTICS,2.0022737395117497e-05
3,Exp_1_14_300,3,OPTICS,5.558130269000598e-06
4,Exp_1_14_300,4,OPTICS,3.802734730717395e-05
0,Exp_1_3_300,0,OPTICS,0.7751041524632414
1,Exp_1_3_300,1,OPTICS,3.700221717910839e-06
2,Exp_1_3_300,2,OPTICS,1.4842034952748429e-08
3,Exp_1_3_300,3,OPTICS,8.349130834506163e-06
4,Exp_1_3_300,4,OPTICS,3.250341414012417e-05
0,Exp_0_7_300,0,OPTICS,0.7829023872782892
1,Exp_0_7_300,1,OPTICS,7.733788975911096e-07
2,Exp_0_7_300,2,OPTICS,4.196532681296232e-06
3,Exp_0_7_300,3,OPTICS,7.441460612888523e-06
4,Exp_0_7_300,4,OPTICS,3.052796259508599e-05
0,Exp_1_15_300,0,OPTICS,0.8299379923881419
1,Exp_1_15_300,1,OPTICS,1.1225589084307864e-06
2,Exp_1_15_300,2,OPTICS,3.504411034207807e-06
3,Exp_1_15_300,3,OPTICS,1.3843322933807765e-05
4,Exp_1_15_300,4,OPTICS,4.598592386217396e-05
0,Exp_0_8_300,0,OPTICS,0.8213697473134288
1,Exp_0_8_300,1,OPTICS,1.0597269576130052e-06
2,Exp_0_8_300,2,OPTICS,8.409972228406885e-06
3,Exp_0_8_300,3,OPTICS,2.7844737624836733e-05
4,Exp_0_8_300,4,OPTICS,4.1366708261369885e-05
0,Exp_0_14_300,0,OPTICS,0.8087783664934342
1,Exp_0_14_300,1,OPTICS,7.866915638177073e-07
2,Exp_0_14_300,2,OPTICS,5.292798902772088e-06
3,Exp_0_14_300,3,OPTICS,1.1107411509247616e-05
4,Exp_0_14_300,4,OPTICS,3.4314026465083784e-05
0,Exp_0_19_300,0,OPTICS,0.7962012206829091
1,Exp_0_19_300,1,OPTICS,6.44553267582302e-07
2,Exp_0_19_300,2,OPTICS,5.446136627219126e-07
3,Exp_0_19_300,3,OPTICS,1.2705352259545697e-05
4,Exp_0_19_300,4,OPTICS,1.3954574340316506e-05
0,Exp_1_5_300,0,OPTICS,0.7258220435177303
1,Exp_1_5_300,1,OPTICS,5.8236676768938416e-06
2,Exp_1_5_300,2,OPTICS,4.617628283811042e-06
3,Exp_1_5_300,3,OPTICS,2.380257234321513e-05
4,Exp_1_5_300,4,OPTICS,1.374627752289413e-05
0,Exp_1_6_300,0,OPTICS,0.8403600496453317
1,Exp_1_6_300,1,OPTICS,1.2476422233973515e-06
2,Exp_1_6_300,2,OPTICS,2.5964864673843325e-06
3,Exp_1_6_300,3,OPTICS,1.0649909666945434e-05
4,Exp_1_6_300,4,OPTICS,3.494916103655979e-05
0,Exp_0_25_300,0,OPTICS,0.8236231848212643
1,Exp_0_25_300,1,OPTICS,2.607976810579698e-07
2,Exp_0_25_300,2,OPTICS,2.240337495659075e-06
3,Exp_0_25_300,3,OPTICS,1.0009829843884224e-05
4,Exp_0_25_300,4,OPTICS,3.775465795971399e-05
0,Exp_0_28_300,0,OPTICS,0.8285763402532085
1,Exp_0_28_300,1,OPTICS,1.2382782693123794e-07
2,Exp_0_28_300,2,OPTICS,7.622094600837657e-07
3,Exp_0_28_300,3,OPTICS,9.804018460566756e-06
4,Exp_0_28_300,4,OPTICS,2.87990675896708e-05
0,Exp_1_13_300,0,OPTICS,0.7797421910513779
1,Exp_1_13_300,1,OPTICS,4.209746991477523e-07
2,Exp_1_13_300,2,OPTICS,7.089384897194026e-06
3,Exp_1_13_300,3,OPTICS,6.475776358936366e-07
4,Exp_1_13_300,4,OPTICS,4.9960920803711873e-05
0,Exp_1_4_300,0,OPTICS,0.7519897914356714
1,Exp_1_4_300,1,OPTICS,1.771087409404451e-07
2,Exp_1_4_300,2,OPTICS,1.056315275586573e-06
3,Exp_1_4_300,3,OPTICS,4.28497554621648e-06
4,Exp_1_4_300,4,OPTICS,4.087145817479646e-05
0,Exp_0_1_300,0,OPTICS,0.7704475330830455
1,Exp_0_1_300,1,OPTICS,3.097441169106151e-06
2,Exp_0_1_300,2,OPTICS,2.328816854022593e-06
3,Exp_0_1_300,3,OPTICS,5.21689521959396e-06
4,Exp_0_1_300,4,OPTICS,4.036422673956683e-05
0,Exp_0_11_300,0,OPTICS,0.8483163362310278
1,Exp_0_11_300,1,OPTICS,5.729215478559477e-06
2,Exp_0_11_300,2,OPTICS,1.2936340217066189e-06
3,Exp_0_11_300,3,OPTICS,4.3762445530368805e-06
4,Exp_0_11_300,4,OPTICS,1.4059880868135522e-05
0,Exp_1_8_300,0,OPTICS,0.7768065942359205
1,Exp_1_8_300,1,OPTICS,4.974300917431665e-07
2,Exp_1_8_300,2,OPTICS,2.866212193500158e-06
3,Exp_1_8_300,3,OPTICS,7.789108387859468e-06
4,Exp_1_8_300,4,OPTICS,1.8511850060914698e-05
0,Exp_0_27_300,0,OPTICS,0.8079512366272505
1,Exp_0_27_300,1,OPTICS,7.264266623133395e-06
2,Exp_0_27_300,2,OPTICS,4.013258748667575e-06
3,Exp_0_27_300,3,OPTICS,1.244808519813642e-05
4,Exp_0_27_300,4,OPTICS,2.2232664218062872e-05
0,Exp_1_2_300,0,OPTICS,0.7491220602960534
1,Exp_1_2_300,1,OPTICS,3.679184466537833e-06
2,Exp_1_2_300,2,OPTICS,3.026683717124895e-06
3,Exp_1_2_300,3,OPTICS,9.097358378991249e-06
4,Exp_1_2_300,4,OPTICS,2.367551152435849e-05
0,Exp_0_3_300,0,OPTICS,0.7687842231870592
1,Exp_0_3_300,1,OPTICS,1.965155338167757e-06
2,Exp_0_3_300,2,OPTICS,1.081434900774995e-06
3,Exp_0_3_300,3,OPTICS,1.477586317652608e-05
4,Exp_0_3_300,4,OPTICS,2.044164320416978e-05
0,Exp_0_26_300,0,OPTICS,0.7474304640028242
1,Exp_0_26_300,1,OPTICS,2.2017465527515185e-06
2,Exp_0_26_300,2,OPTICS,7.665159456558094e-06
3,Exp_0_26_300,3,OPTICS,6.386568458267943e-06
4,Exp_0_26_300,4,OPTICS,2.448971167535672e-05
0,Exp_1_16_300,0,OPTICS,0.7875996849279631
1,Exp_1_16_300,1,OPTICS,7.321447433503588e-07
2,Exp_1_16_300,2,OPTICS,5.001200398848824e-06
3,Exp_1_16_300,3,OPTICS,5.43157477347934e-06
4,Exp_1_16_300,4,OPTICS,2.8170131497080436e-05
0,Exp_1_1_300,0,OPTICS,0.8643880906818582
1,Exp_1_1_300,1,OPTICS,6.446297751830015e-07
2,Exp_1_1_300,2,OPTICS,1.0781015183365398e-06
3,Exp_1_1_300,3,OPTICS,6.20246109731104e-06
4,Exp_1_1_300,4,OPTICS,2.53827490451552e-05
0,Exp_0_13_300,0,OPTICS,0.88908332087438
1,Exp_0_13_300,1,OPTICS,3.9046997376294514e-08
2,Exp_0_13_300,2,OPTICS,1.93215420680481e-06
3,Exp_0_13_300,3,OPTICS,1.3517442073160084e-05
4,Exp_0_13_300,4,OPTICS,2.292396538374572e-05
0,Exp_1_17_300,0,OPTICS,0.8272817034748223
1,Exp_1_17_300,1,OPTICS,1.6202798428358025e-06
2,Exp_1_17_300,2,OPTICS,3.0058990422526094e-06
3,Exp_1_17_300,3,OPTICS,8.718154843521487e-06
4,Exp_1_17_300,4,OPTICS,2.4377435622475698e-05
0,Exp_1_12_300,0,OPTICS,0.7587014584794708
1,Exp_1_12_300,1,OPTICS,2.94252664029138e-07
2,Exp_1_12_300,2,OPTICS,2.0583760685710667e-06
3,Exp_1_12_300,3,OPTICS,6.650368448118837e-06
4,Exp_1_12_300,4,OPTICS,1.5378210761915947e-05
0,Exp_0_6_300,0,OPTICS,0.8152197827647387
1,Exp_0_6_300,1,OPTICS,2.380259616615279e-07
2,Exp_0_6_300,2,OPTICS,8.743503921064376e-06
3,Exp_0_6_300,3,OPTICS,2.3606170224884445e-06
4,Exp_0_6_300,4,OPTICS,4.324360631759562e-05
0,Exp_0_23_300,0,OPTICS,0.8245615959936999
1,Exp_0_23_300,1,OPTICS,5.640920457656629e-07
2,Exp_0_23_300,2,OPTICS,9.188531381322812e-07
3,Exp_0_23_300,3,OPTICS,1.3273468024531313e-05
4,Exp_0_23_300,4,OPTICS,2.9914306866191856e-05
0,Exp_1_9_300,0,OPTICS,0.8006518610063184
1,Exp_1_9_300,1,OPTICS,1.0764143419934638e-06
2,Exp_1_9_300,2,OPTICS,1.3175640615182712e-06
3,Exp_1_9_300,3,OPTICS,6.102999185737151e-06
4,Exp_1_9_300,4,OPTICS,1.447522933183192e-05
0,Exp_0_5_300,0,OPTICS,0.7681529125553704
1,Exp_0_5_300,1,OPTICS,2.3199929575220138e-07
2,Exp_0_5_300,2,OPTICS,1.0718165290590786e-05
3,Exp_0_5_300,3,OPTICS,5.877888653645404e-06
4,Exp_0_5_300,4,OPTICS,2.4281102018005436e-05
0,Exp_0_9_300,0,OPTICS,0.8238280863922879
1,Exp_0_9_300,1,OPTICS,1.920954351529059e-07
2,Exp_0_9_300,2,OPTICS,3.360860461694344e-06
3,Exp_0_9_300,3,OPTICS,8.941598246555733e-06
4,Exp_0_9_300,4,OPTICS,3.1524052263242486e-05
0,Exp_0_16_300,0,OPTICS,0.7792229995094043
1,Exp_0_16_300,1,OPTICS,1.0806101155816205e-06
2,Exp_0_16_300,2,OPTICS,2.815778377939355e-06
3,Exp_0_16_300,3,OPTICS,1.7291143419049156e-05
4,Exp_0_16_300,4,OPTICS,2.936744661161607e-05
0,Exp_0_4_300,0,OPTICS,0.7398926125725716
1,Exp_0_4_300,1,OPTICS,3.011011014403598e-06
2,Exp_0_4_300,2,OPTICS,5.229768867214355e-06
3,Exp_0_4_300,3,OPTICS,1.3327941198157444e-05
4,Exp_0_4_300,4,OPTICS,2.7684050531098323e-05
0,Exp_0_21_300,0,OPTICS,0.8315146559730211
1,Exp_0_21_300,1,OPTICS,1.4016826394592173e-07
2,Exp_0_21_300,2,OPTICS,1.9428310002242647e-06
3,Exp_0_21_300,3,OPTICS,2.901673992099784e-06
4,Exp_0_21_300,4,OPTICS,3.2204060772739765e-05
0,Exp_0_0_300,0,OPTICS,0.7789318651114822
1,Exp_0_0_300,1,OPTICS,1.5557677743663273e-07
2,Exp_0_0_300,2,OPTICS,1.8459687666401284e-06
3,Exp_0_0_300,3,OPTICS,5.6261556698193405e-06
4,Exp_0_0_300,4,OPTICS,1.3021945357096391e-05
0,Exp_0_18_300,0,OPTICS,0.7560408201397666
1,Exp_0_18_300,1,OPTICS,7.604126906764179e-07
2,Exp_0_18_300,2,OPTICS,4.828889238855555e-06
3,Exp_0_18_300,3,OPTICS,1.5975259992172738e-05
4,Exp_0_18_300,4,OPTICS,2.44634219382619e-05
0,Exp_0_15_300,0,OPTICS,0.8275765187144498
1,Exp_0_15_300,1,OPTICS,1.6374845125764086e-06
2,Exp_0_15_300,2,OPTICS,1.7544301662414422e-05
3,Exp_0_15_300,3,OPTICS,3.7926770148729182e-06
4,Exp_0_15_300,4,OPTICS,2.406693012822862e-05
0,Exp_0_32_300,0,OPTICS,0.8165969843292386
1,Exp_0_32_300,1,OPTICS,7.243279659357392e-06
2,Exp_0_32_300,2,OPTICS,1.6653999272669356e-05
3,Exp_0_32_300,3,OPTICS,1.0824554680259116e-05
4,Exp_0_32_300,4,OPTICS,5.065212404822919e-05
0,Exp_0_2_300,0,OPTICS,0.8391630628055428
1,Exp_0_2_300,1,OPTICS,9.808643341550517e-08
2,Exp_0_2_300,2,OPTICS,1.5396045188247265e-06
3,Exp_0_2_300,3,OPTICS,7.177854104607871e-06
4,Exp_0_2_300,4,OPTICS,2.038058908432788e-05
0,Exp_1_0_300,0,OPTICS,0.7762402671847527
1,Exp_1_0_300,1,OPTICS,1.6419341353402406e-06
2,Exp_1_0_300,2,OPTICS,1.6834954848036047e-06
3,Exp_1_0_300,3,OPTICS,1.0434814652237023e-05
4,Exp_1_0_300,4,OPTICS,1.767256480209061e-05
0,Exp_0_22_300,0,OPTICS,0.7260770594641149
1,Exp_0_22_300,1,OPTICS,1.2429370506010852e-08
2,Exp_0_22_300,2,OPTICS,2.822043004322679e-06
3,Exp_0_22_300,3,OPTICS,9.738719904669047e-06
4,Exp_0_22_300,4,OPTICS,3.118642204602936e-05
0,Exp_0_30_300,0,OPTICS,0.8081776286406065
1,Exp_0_30_300,1,OPTICS,1.1369030981493822e-06
2,Exp_0_30_300,2,OPTICS,8.404700454889989e-06
3,Exp_0_30_300,3,OPTICS,6.596246917002063e-06
4,Exp_0_30_300,4,OPTICS,2.746196088807239e-05
0,Exp_4_9_400,0,OPTICS,0.7265360443990835
1,Exp_4_9_400,1,OPTICS,7.075214653074661e-07
2,Exp_4_9_400,2,OPTICS,2.4495365745521083e-06
3,Exp_4_9_400,3,OPTICS,6.917893555942301e-06
4,Exp_4_9_400,4,OPTICS,2.7513825767922336e-05
0,Exp_2_0_400,0,OPTICS,0.8469768689901468
1,Exp_2_0_400,1,OPTICS,1.722415958809072e-06
2,Exp_2_0_400,2,OPTICS,3.862905415150448e-06
3,Exp_2_0_400,3,OPTICS,8.987729777868583e-06
4,Exp_2_0_400,4,OPTICS,2.8440774131166e-05
0,Exp_0_10_400,0,OPTICS,0.838835960429739
1,Exp_0_10_400,1,OPTICS,2.2407497898306285e-06
2,Exp_0_10_400,2,OPTICS,1.0960523503494211e-06
3,Exp_0_10_400,3,OPTICS,6.052571980214949e-06
4,Exp_0_10_400,4,OPTICS,3.600147969524232e-05
0,Exp_2_2_400,0,OPTICS,0.814560462650676
1,Exp_2_2_400,1,OPTICS,3.202490785420269e-07
2,Exp_2_2_400,2,OPTICS,7.092094895165215e-06
3,Exp_2_2_400,3,OPTICS,1.1304791830966929e-05
4,Exp_2_2_400,4,OPTICS,3.3196047799860145e-05
0,Exp_1_7_400,0,OPTICS,0.7949430887101743
1,Exp_1_7_400,1,OPTICS,1.7769932006549462e-08
2,Exp_1_7_400,2,OPTICS,2.974172177009691e-06
3,Exp_1_7_400,3,OPTICS,3.1493242650312175e-05
4,Exp_1_7_400,4,OPTICS,1.8886012682114224e-05
0,Exp_4_0_400,0,OPTICS,0.7864785876517326
1,Exp_4_0_400,1,OPTICS,3.698911690430682e-07
2,Exp_4_0_400,2,OPTICS,1.0312581696056668e-06
3,Exp_4_0_400,3,OPTICS,8.139791971706026e-06
4,Exp_4_0_400,4,OPTICS,1.9695358783364906e-05
0,Exp_1_11_400,0,OPTICS,0.7837083048527342
1,Exp_1_11_400,1,OPTICS,1.690753077978923e-06
2,Exp_1_11_400,2,OPTICS,3.491135144145691e-06
3,Exp_1_11_400,3,OPTICS,1.1813697858689166e-05
4,Exp_1_11_400,4,OPTICS,3.528389092541561e-05
0,Exp_3_4_400,0,OPTICS,0.8007328253609297
1,Exp_3_4_400,1,OPTICS,1.1919170718154898e-06
2,Exp_3_4_400,2,OPTICS,3.1277144473350254e-06
3,Exp_3_4_400,3,OPTICS,1.0392411944738334e-05
4,Exp_3_4_400,4,OPTICS,3.486057383986404e-05
0,Exp_4_12_400,0,OPTICS,0.7798573911765134
1,Exp_4_12_400,1,OPTICS,1.1620745186683704e-06
2,Exp_4_12_400,2,OPTICS,7.25345884984806e-07
3,Exp_4_12_400,3,OPTICS,7.963944827213578e-06
4,Exp_4_12_400,4,OPTICS,2.20773217174326e-05
0,Exp_4_1_400,0,OPTICS,0.7499467430581831
1,Exp_4_1_400,1,OPTICS,1.0445514241504975e-06
2,Exp_4_1_400,2,OPTICS,2.2717300231724893e-06
3,Exp_4_1_400,3,OPTICS,6.175894756781102e-06
4,Exp_4_1_400,4,OPTICS,3.228359432269651e-05
0,Exp_2_6_400,0,OPTICS,0.7723756328250366
1,Exp_2_6_400,1,OPTICS,1.960181246865619e-06
2,Exp_2_6_400,2,OPTICS,2.830204453127586e-06
3,Exp_2_6_400,3,OPTICS,1.1170848864052258e-05
4,Exp_2_6_400,4,OPTICS,2.371652651974848e-05
0,Exp_1_10_400,0,OPTICS,0.8333681800868341
1,Exp_1_10_400,1,OPTICS,3.3944968130487205e-06
2,Exp_1_10_400,2,OPTICS,3.559625701635544e-06
3,Exp_1_10_400,3,OPTICS,1.6293109901684334e-06
4,Exp_1_10_400,4,OPTICS,1.5456263160629094e-05
0,Exp_2_10_400,0,OPTICS,0.8525179295240062
1,Exp_2_10_400,1,OPTICS,3.348820801319022e-06
2,Exp_2_10_400,2,OPTICS,5.394554840583377e-06
3,Exp_2_10_400,3,OPTICS,1.5983016067736205e-05
4,Exp_2_10_400,4,OPTICS,2.7524160328880817e-05
0,Exp_3_7_400,0,OPTICS,0.8382739129814912
1,Exp_3_7_400,1,OPTICS,6.836299785077368e-07
2,Exp_3_7_400,2,OPTICS,2.143772336309979e-06
3,Exp_3_7_400,3,OPTICS,2.117071559148021e-05
4,Exp_3_7_400,4,OPTICS,2.473643923721863e-05
0,Exp_1_3_400,0,OPTICS,0.7798700715561265
1,Exp_1_3_400,1,OPTICS,2.5394573386270784e-06
2,Exp_1_3_400,2,OPTICS,7.623264463388839e-06
3,Exp_1_3_400,3,OPTICS,8.341743219048322e-06
4,Exp_1_3_400,4,OPTICS,3.686351046652252e-05
0,Exp_0_7_400,0,OPTICS,0.8046382711943069
1,Exp_0_7_400,1,OPTICS,1.000169113951664e-06
2,Exp_0_7_400,2,OPTICS,1.5596522486785863e-06
3,Exp_0_7_400,3,OPTICS,6.858443520210853e-06
4,Exp_0_7_400,4,OPTICS,2.4112534278686968e-05
0,Exp_0_8_400,0,OPTICS,0.6364657904444354
1,Exp_0_8_400,1,OPTICS,0.0
2,Exp_0_8_400,2,OPTICS,1.85817487501448e-06
3,Exp_0_8_400,3,OPTICS,1.0019426684701951e-05
4,Exp_0_8_400,4,OPTICS,1.3648225819411588e-05
0,Exp_1_6_400,0,OPTICS,0.8312674248705713
1,Exp_1_6_400,1,OPTICS,2.152856220686863e-06
2,Exp_1_6_400,2,OPTICS,3.670606065711852e-06
3,Exp_1_6_400,3,OPTICS,1.2752399928617596e-05
4,Exp_1_6_400,4,OPTICS,2.5446576548345958e-05
0,Exp_1_5_400,0,OPTICS,0.7757498789290788
1,Exp_1_5_400,1,OPTICS,1.103410938457021e-06
2,Exp_1_5_400,2,OPTICS,3.4518723560037155e-06
3,Exp_1_5_400,3,OPTICS,1.519227893808192e-05
4,Exp_1_5_400,4,OPTICS,1.568064117077076e-05
0,Exp_3_5_400,0,OPTICS,0.6881933756929713
1,Exp_3_5_400,1,OPTICS,7.2449190740961215e-06
2,Exp_3_5_400,2,OPTICS,1.5901237448957443e-06
3,Exp_3_5_400,3,OPTICS,6.848143173890678e-06
