,Experiment,Clus_size,algorithm,NMI
71,Exp_15_500,500,Adap_DBSCAN,0.49191564442095126
72,Exp_22_500,500,Adap_DBSCAN,0.5963482546704675
73,Exp_19_500,500,Adap_DBSCAN,0.5519817564977341
74,Exp_2_500,500,Adap_DBSCAN,0.5641781749891974
75,Exp_27_500,500,Adap_DBSCAN,0.4441606511904185
76,Exp_34_500,500,Adap_DBSCAN,0.6377795198516
77,Exp_3_500,500,Adap_DBSCAN,0.4697040100673406
78,Exp_28_500,500,Adap_DBSCAN,0.45919733925242484
79,Exp_14_500,500,Adap_DBSCAN,0.44986104409855215
80,Exp_30_500,500,Adap_DBSCAN,0.6233954382776105
81,Exp_5_500,500,Adap_DBSCAN,0.4996618570850954
82,Exp_25_500,500,Adap_DBSCAN,0.5100310902134045
83,Exp_32_500,500,Adap_DBSCAN,0.4569520153862902
84,Exp_26_500,500,Adap_DBSCAN,0.5679748902485569
85,Exp_9_500,500,Adap_DBSCAN,0.37059436904265164
86,Exp_16_500,500,Adap_DBSCAN,0.41616325151857947
87,Exp_20_500,500,Adap_DBSCAN,0.6450442320894461
88,Exp_12_500,500,Adap_DBSCAN,0.4857933886660941
89,Exp_33_500,500,Adap_DBSCAN,0.6804689026683951
90,Exp_8_500,500,Adap_DBSCAN,0.5030761333451577
91,Exp_10_500,500,Adap_DBSCAN,0.618829615734711
92,Exp_21_500,500,Adap_DBSCAN,0.5883686839640421
93,Exp_31_500,500,Adap_DBSCAN,0.467503065078142
94,Exp_1_500,500,Adap_DBSCAN,0.619849836910927
95,Exp_29_500,500,Adap_DBSCAN,0.49836351251691946
96,Exp_13_500,500,Adap_DBSCAN,0.4306809599460995
97,Exp_17_500,500,Adap_DBSCAN,0.5651534241014701
98,Exp_18_500,500,Adap_DBSCAN,0.545174535586686
99,Exp_11_500,500,Adap_DBSCAN,0.4699015671551976
100,Exp_23_500,500,Adap_DBSCAN,0.48974160295390806
101,Exp_0_500,500,Adap_DBSCAN,0.4785084159064361
102,Exp_7_500,500,Adap_DBSCAN,0.4634121664554082
103,Exp_24_500,500,Adap_DBSCAN,0.5119119562664325
104,Exp_4_500,500,Adap_DBSCAN,0.5058585377060318
